Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,02-05-2019,,,,,,,,
B52D0201,002,13-02-2018,168,129,3172,,,,,,
B52D0201,002,14-02-2018,172,133,3168,,,,,,
B52D0201,002,15-02-2018,172,133,3168,,,,,,
B52D0201,002,16-02-2018,173,134,3167,,,,,,
B52D0201,002,17-02-2018,171,132,3169,,,,,,
B52D0201,002,18-02-2018,172,133,3168,,,,,,
B52D0201,002,19-02-2018,172,133,3168,,,,,,
B52D0201,002,20-02-2018,174,135,3166,,,,,,
B52D0201,002,21-02-2018,178,139,3162,,,,,,
B52D0201,002,22-02-2018,178,139,3162,,,,,,
B52D0201,002,23-02-2018,179,140,3161,,,,,,
B52D0201,002,24-02-2018,181,142,3159,,,,,,
B52D0201,002,25-02-2018,184,145,3156,,,,,,
B52D0201,002,26-02-2018,185,146,3155,,,,,,
B52D0201,002,27-02-2018,185,146,3155,,,,,,
B52D0201,002,28-02-2018,187,148,3153,,,,,,
B52D0201,002,01-03-2018,185,146,3155,,,,,,
B52D0201,002,02-03-2018,186,147,3154,,,,,,
B52D0201,002,03-03-2018,189,150,3151,,,,,,
B52D0201,002,04-03-2018,188,149,3152,,,,,,
B52D0201,002,05-03-2018,189,150,3151,,,,,,
B52D0201,002,06-03-2018,187,148,3153,,,,,,
B52D0201,002,07-03-2018,187,148,3153,,,,,,
B52D0201,002,08-03-2018,183,144,3157,,,,,,
B52D0201,002,09-03-2018,179,140,3161,,,,,,
B52D0201,002,10-03-2018,172,133,3168,,,,,,
B52D0201,002,11-03-2018,169,130,3171,,,,,,
B52D0201,002,12-03-2018,171,132,3169,,,,,,
B52D0201,002,13-03-2018,177,138,3163,,,,,,
B52D0201,002,14-03-2018,168,129,3172,,,,,,
B52D0201,002,15-03-2018,165,126,3175,,,,,,
B52D0201,002,16-03-2018,169,130,3171,,,,,,
B52D0201,002,17-03-2018,167,128,3173,,,,,,
B52D0201,002,18-03-2018,170,131,3170,,,,,,
B52D0201,002,19-03-2018,173,134,3167,,,,,,
B52D0201,002,20-03-2018,178,139,3162,,,,,,
B52D0201,002,21-03-2018,179,140,3161,,,,,,
B52D0201,002,22-03-2018,175,136,3165,,,,,,
B52D0201,002,23-03-2018,172,133,3168,,,,,,
B52D0201,002,24-03-2018,175,136,3165,,,,,,
B52D0201,002,25-03-2018,180,141,3160,,,,,,
B52D0201,002,26-03-2018,182,143,3158,,,,,,
B52D0201,002,27-03-2018,179,140,3161,,,,,,
B52D0201,002,28-03-2018,175,136,3165,,,,,,
B52D0201,002,29-03-2018,170,131,3170,,,,,,
B52D0201,002,30-03-2018,167,128,3173,,,,,,
B52D0201,002,03-04-2018,168,129,3172,,,,,,
B52D0201,002,04-04-2018,169,130,3171,,,,,,
B52D0201,002,05-04-2018,173,134,3167,,,,,,
