DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
913,19880415,    0,    0,
913,19880416,    0,    0,
913,19880417,   18,    0,
913,19880418,    0,    0,
913,19880419,   28,    0,
913,19880420,   13,    0,
913,19880421,    1,    0,
913,19880422,    0,    0,
913,19880423,    0,    0,
913,19880424,    0,    0,
913,19880425,    0,    0,
913,19880426,    0,    0,
913,19880427,    0,    0,
913,19880428,    0,    0,
913,19880429,   20,    0,
913,19880430,    1,    0,
913,19880501,    1,    0,
913,19880502,   60,    0,
913,19880503,   45,    0,
913,19880504,   22,    0,
913,19880505,   22,    0,
913,19880506,    1,    0,
913,19880507,    0,    0,
913,19880508,    2,    0,
913,19880509,   15,    0,
913,19880510,  176,    0,
913,19880511,    1,    0,
913,19880512,    0,    0,
913,19880513,    0,    0,
913,19880514,    0,    0,
913,19880515,    0,    0,
913,19880516,    0,    0,
913,19880517,    0,    0,
913,19880518,    0,    0,
913,19880519,   12,    0,
913,19880520,    8,    0,
913,19880521,    0,    0,
913,19880522,    0,    0,
913,19880523,    0,    0,
913,19880524,   12,    0,
913,19880525,    0,    0,
913,19880526,    0,    0,
913,19880527,  149,    0,
913,19880528,  136,    0,
913,19880529,   46,    0,
913,19880530,   12,    0,
913,19880531,   53,    0,
913,19880601,    1,    0,
913,19880602,    0,    0,
913,19880603,   43,    0,
913,19880604,   12,    0,
913,19880605,   88,    0,
913,19880606,    0,    0,
913,19880607,    0,    0,
913,19880608,    4,    0,
913,19880609,    0,    0,
913,19880610,   10,    0,
913,19880611,    0,    0,
913,19880612,    1,    0,
913,19880613,    0,    0,
913,19880614,    0,    0,
913,19880615,    0,    0,
913,19880616,    0,    0,
913,19880617,    0,    0,
913,19880618,    0,    0,
913,19880619,    0,    0,
913,19880620,   35,    0,
913,19880621,    3,    0,
913,19880622,   22,    0,
913,19880623,    5,    0,
913,19880624,   10,    0,
913,19880625,    0,    0,
913,19880626,    0,    0,
913,19880627,    3,    0,
913,19880628,    0,    0,
913,19880629,    0,    0,
913,19880630,    0,    0,
913,19880701,  163,    0,
913,19880702,   28,    0,
913,19880703,   68,    0,
913,19880704,   39,    0,
913,19880705,  114,    0,
913,19880706,   34,    0,
913,19880707,   22,    0,
913,19880708,    7,    0,
913,19880709,    3,    0,
913,19880710,    1,    0,
913,19880711,    0,    0,
913,19880712,    0,    0,
913,19880713,    0,    0,
913,19880714,   81,    0,
913,19880715,  147,    0,
913,19880716,  188,    0,
913,19880717,   64,    0,
913,19880718,   96,    0,
913,19880719,    2,    0,
913,19880720,    0,    0,
913,19880721,    0,    0,
913,19880722,    7,    0,
913,19880723,  319,    0,
913,19880724,  307,    0,
913,19880725,    3,    0,
913,19880726,   29,    0,
913,19880727,   53,    0,
913,19880728,   46,    0,
913,19880729,   56,    0,
913,19880730,    1,    0,
913,19880731,    0,    0,
913,19880801,    0,    0,
913,19880802,    6,    0,
913,19880803,   44,    0,
913,19880804,    0,    0,
913,19880805,    6,    0,
913,19880806,    0,    0,
913,19880807,    0,    0,
913,19880808,    0,    0,
913,19880809,    0,    0,
913,19880810,    0,    0,
913,19880811,   98,    0,
913,19880812,    0,    0,
913,19880813,    0,    0,
913,19880814,    0,    0,
913,19880815,    0,    0,
913,19880816,    0,    0,
913,19880817,    0,    0,
913,19880818,    0,    0,
913,19880819,    5,    0,
913,19880820,   42,    0,
913,19880821,    0,    0,
913,19880822,  157,    0,
913,19880823,   33,    0,
913,19880824,    1,    0,
913,19880825,   70,    0,
913,19880826,   17,    0,
913,19880827,   33,    0,
913,19880828,    0,    0,
913,19880829,   30,    0,
913,19880830,    5,    0,
913,19880831,    1,    0,
913,19880901,    0,    0,
913,19880902,   85,    0,
913,19880903,   43,    0,
913,19880904,    2,    0,
913,19880905,    0,    0,
913,19880906,   44,    0,
913,19880907,    0,    0,
913,19880908,    0,    0,
913,19880909,    0,    0,
913,19880910,    1,    0,
913,19880911,    1,    0,
913,19880912,   10,    0,
913,19880913,   70,    0,
913,19880914,   43,    0,
913,19880915,    2,    0,
913,19880916,   63,    0,
913,19880917,   91,    0,
913,19880918,    2,    0,
913,19880919,    1,    0,
913,19880920,    1,    0,
913,19880921,    0,    0,
913,19880922,    0,    0,
913,19880923,    0,    0,
913,19880924,   41,    0,
913,19880925,  613,    0,
913,19880926,   51,    0,
913,19880927,   11,    0,
913,19880928,   22,    0,
913,19880929,   27,    0,
913,19880930,    0,    0,
913,19881001,    0,    0,
913,19881002,    0,    0,
913,19881003,    0,    0,
913,19881004,    0,    0,
913,19881005,    0,    0,
913,19881006,   25,    0,
913,19881007,  144,    0,
913,19881008,  127,    0,
913,19881009,   62,    0,
913,19881010,  138,    0,
913,19881011,    0,    0,
913,19881012,   10,    0,
913,19881013,    2,    0,
913,19881014,    1,    0,
913,19881015,    2,    0,
913,19881016,    0,    0,
913,19881017,    0,    0,
913,19881018,    0,    0,
913,19881019,    2,    0,
913,19881020,   22,    0,
913,19881021,  121,    0,
913,19881022,    4,    0,
913,19881023,    0,    0,
913,19881024,    0,    0,
913,19881025,    6,    0,
913,19881026,    1,    0,
913,19881027,    0,    0,
913,19881028,    1,    0,
913,19881029,    2,    0,
913,19881030,    0,    0,
913,19881031,    1,    0,
913,19881101,    2,    0,
913,19881102,   11,    0,
913,19881103,    0,    0,
913,19881104,    0,    0,
913,19881105,    0,    0,
913,19881106,    0,    0,
913,19881107,    2,    0,
913,19881108,    0,    0,
913,19881109,    1,    0,
913,19881110,    5,    0,
913,19881111,    1,    0,
913,19881112,   14,    0,
913,19881113,    4,    0,
913,19881114,    7,    0,
913,19881115,    0,    0,
913,19881116,    3,    0,
913,19881117,    2,    0,
913,19881118,   22,    0,
913,19881119,   11,    0,
913,19881120,   36,    0,
913,19881121,    4,    0,
913,19881122,    0,    0,
913,19881123,    5,    0,
913,19881124,    8,    0,
913,19881125,   11,    0,
913,19881126,    1,    0,
913,19881127,    0,    0,
913,19881128,    0,    0,
913,19881129,    3,    0,
913,19881130,   99,    0,
913,19881201,  135,    0,
913,19881202,   10,    0,
913,19881203,   11,    0,
913,19881204,   36,    0,
913,19881205,   51,    0,
913,19881206,   39,    0,
913,19881207,   23,    0,
913,19881208,    2,    0,
913,19881209,   23,    0,
913,19881210,   59,    0,
913,19881211,    2,    0,
913,19881212,   19,    0,
913,19881213,   16,    0,
913,19881214,    3,    0,
913,19881215,   22,    0,
913,19881216,   11,    0,
913,19881217,   17,    0,
913,19881218,    6,    0,
913,19881219,  173,    0,
913,19881220,  111,    0,
913,19881221,   18,    0,
913,19881222,    8,    0,
913,19881223,    1,    0,
913,19881224,   30,    0,
913,19881225,   54,    0,
913,19881226,    2,    0,
913,19881227,    1,    0,
913,19881228,    3,    0,
913,19881229,    2,    0,
913,19881230,    2,    0,
913,19881231,    1,    0,
913,19890101,    1,    0,
913,19890102,    0,    0,
913,19890103,    0,    0,
913,19890104,    0,    0,
913,19890105,   16,    0,
913,19890106,  111,    0,
913,19890107,    9,    0,
913,19890108,    8,    0,
913,19890109,   12,    0,
913,19890110,   10,    0,
913,19890111,   16,    0,
913,19890112,    0,    0,
913,19890113,   19,    0,
913,19890114,    2,    0,
913,19890115,    4,    0,
913,19890116,    0,    0,
913,19890117,    0,    0,
913,19890118,   20,    0,
913,19890119,    3,    0,
913,19890120,    0,    0,
913,19890121,    2,    0,
913,19890122,   12,    0,
913,19890123,    4,    0,
913,19890124,    1,    0,
913,19890125,    2,    0,
913,19890126,    2,    0,
913,19890127,    2,    0,
913,19890128,    1,    0,
913,19890129,    0,    0,
913,19890130,    1,    0,
913,19890131,    2,    0,
913,19890201,    0,    0,
913,19890202,    0,    0,
913,19890203,    0,    0,
913,19890204,    1,    0,
913,19890205,   46,    0,
913,19890206,    2,    0,
913,19890207,    1,    0,
913,19890208,    0,    0,
913,19890209,    1,    0,
913,19890210,    2,    0,
913,19890211,    0,    0,
913,19890212,    0,    0,
913,19890213,    7,    0,
913,19890214,   69,    0,
913,19890215,    8,    0,
913,19890216,   66,    0,
913,19890217,    0,    0,
913,19890218,   30,    0,
913,19890219,   34,    0,
913,19890220,  148,    0,
913,19890221,    7,    0,
913,19890222,    0,    0,
913,19890223,   38,    0,
913,19890224,    2,    0,
913,19890225,    6,    0,
913,19890226,    7,    0,
913,19890227,   31,    0,
913,19890228,   31,    0,
913,19890301,   36,    0,
913,19890302,   19,    0,
913,19890303,  117,    0,
913,19890304,    6,    0,
913,19890305,    9,    0,
913,19890306,    1,    0,
913,19890307,    0,    0,
913,19890308,  222,    0,
913,19890309,   68,    0,
913,19890310,    1,    0,
913,19890311,    0,    0,
913,19890312,    0,    0,
913,19890313,    4,    0,
913,19890314,    2,    0,
913,19890315,   40,    0,
913,19890316,   60,    0,
913,19890317,  145,    0,
913,19890318,   13,    0,
913,19890319,    1,    0,
913,19890320,    0,    0,
913,19890321,   22,    0,
913,19890322,   21,    0,
913,19890323,   17,    0,
913,19890324,   64,    0,
913,19890325,   78,    0,
913,19890326,    0,    0,
913,19890327,    0,    0,
913,19890328,    0,    0,
913,19890329,    0,    0,
913,19890330,    0,    0,
913,19890331,    0,    0,
913,19890401,    0,    0,
913,19890402,    0,    0,
913,19890403,    0,    0,
913,19890404,    0,    0,
913,19890405,    7,    0,
913,19890406,   21,    0,
913,19890407,  111,    0,
913,19890408,    6,    0,
913,19890409,    6,    0,
913,19890410,    4,    0,
913,19890411,    0,    0,
913,19890412,  109,    0,
913,19890413,    5,    0,
913,19890414,  158,    0,
913,19890415,   58,    0,
913,19890416,    3,    0,
913,19890417,   10,    0,
913,19890418,    0,    0,
913,19890419,   38,    0,
913,19890420,   35,    0,
913,19890421,   12,    0,
913,19890422,   14,    0,
913,19890423,    9,    0,
913,19890424,   27,    0,
913,19890425,   38,    0,
913,19890426,  113,    0,
913,19890427,   89,    0,
913,19890428,    1,    0,
913,19890429,    0,    0,
913,19890430,    0,    0,
913,19890501,    0,    0,
913,19890502,    0,    0,
913,19890503,    0,    0,
913,19890504,    0,    0,
913,19890505,    0,    0,
913,19890506,    0,    0,
913,19890507,    0,    0,
913,19890508,    0,    0,
913,19890509,    0,    0,
913,19890510,    0,    0,
913,19890511,    0,    0,
913,19890512,   37,    0,
913,19890513,   13,    0,
913,19890514,    0,    0,
913,19890515,    0,    0,
913,19890516,    0,    0,
913,19890517,    0,    0,
913,19890518,    0,    0,
913,19890519,    0,    0,
913,19890520,    0,    0,
913,19890521,    0,    0,
913,19890522,    0,    0,
913,19890523,    0,    0,
913,19890524,    0,    0,
913,19890525,    0,    0,
913,19890526,    0,    0,
913,19890527,    0,    0,
913,19890528,    0,    0,
913,19890529,    0,    0,
913,19890530,    0,    0,
913,19890531,    0,    0,
913,19890601,    0,    0,
913,19890602,    0,    0,
913,19890603,    4,    0,
913,19890604,   54,    0,
913,19890605,  109,    0,
913,19890606,   20,    0,
913,19890607,   55,    0,
913,19890608,   21,    0,
913,19890609,   11,    0,
913,19890610,    0,    0,
913,19890611,   62,    0,
913,19890612,    0,    0,
913,19890613,    0,    0,
913,19890614,    0,    0,
913,19890615,    0,    0,
913,19890616,    0,    0,
913,19890617,    0,    0,
913,19890618,    0,    0,
913,19890619,    0,    0,
913,19890620,    0,    0,
913,19890621,    0,    0,
913,19890622,    0,    0,
913,19890623,   27,    0,
913,19890624,    0,    0,
913,19890625,    0,    0,
913,19890626,    0,    0,
913,19890627,    3,    0,
913,19890628,   79,    0,
913,19890629,    0,    0,
913,19890630,   98,    0,
913,19890701,    8,    0,
913,19890702,  100,    0,
913,19890703,  129,    0,
913,19890704,    0,    0,
913,19890705,    0,    0,
913,19890706,    0,    0,
913,19890707,    0,    0,
913,19890708,    0,    0,
913,19890709,   53,    0,
913,19890710,   85,    0,
913,19890711,    1,    0,
913,19890712,    0,    0,
913,19890713,    0,    0,
913,19890714,    0,    0,
913,19890715,    0,    0,
913,19890716,    0,    0,
913,19890717,    1,    0,
913,19890718,    1,    0,
913,19890719,    0,    0,
913,19890720,    0,    0,
913,19890721,    0,    0,
913,19890722,    0,    0,
913,19890723,    9,    0,
913,19890724,    0,    0,
913,19890725,    0,    0,
913,19890726,    0,    0,
913,19890727,    0,    0,
913,19890728,    0,    0,
913,19890729,    0,    0,
913,19890730,    0,    0,
913,19890731,   65,    0,
913,19890801,   59,    0,
913,19890802,   10,    0,
913,19890803,    1,    0,
913,19890804,    0,    0,
913,19890805,    0,    0,
913,19890806,    0,    0,
913,19890807,   20,    0,
913,19890808,   33,    0,
913,19890809,    6,    0,
913,19890810,    0,    0,
913,19890811,    0,    0,
913,19890812,   15,    0,
913,19890813,    0,    0,
913,19890814,    0,    0,
913,19890815,    0,    0,
913,19890816,    0,    0,
913,19890817,    1,    0,
913,19890818,    0,    0,
913,19890819,    0,    0,
913,19890820,    0,    0,
913,19890821,    0,    0,
913,19890822,    0,    0,
913,19890823,    0,    0,
913,19890824,    0,    0,
913,19890825,    1,    0,
913,19890826,    0,    0,
913,19890827,   90,    0,
913,19890828,    0,    0,
913,19890829,    0,    0,
913,19890830,    6,    0,
913,19890831,    1,    0,
913,19890901,   66,    0,
913,19890902,    0,    0,
913,19890903,   14,    0,
913,19890904,    2,    0,
913,19890905,    0,    0,
913,19890906,    0,    0,
913,19890907,    0,    0,
913,19890908,    0,    0,
913,19890909,    0,    0,
913,19890910,    0,    0,
913,19890911,    0,    0,
913,19890912,    0,    0,
913,19890913,  135,    0,
913,19890914,   92,    0,
913,19890915,   77,    0,
913,19890916,   11,    0,
913,19890917,   24,    0,
913,19890918,    0,    0,
913,19890919,   44,    0,
913,19890920,   95,    0,
913,19890921,    0,    0,
913,19890922,    0,    0,
913,19890923,   51,    0,
913,19890924,    0,    0,
913,19890925,    1,    0,
913,19890926,    0,    0,
913,19890927,    0,    0,
913,19890928,    0,    0,
913,19890929,    0,    0,
913,19890930,    3,    0,
913,19891001,   10,    0,
913,19891002,    1,    0,
913,19891003,    6,    0,
913,19891004,    0,    0,
913,19891005,    0,    0,
913,19891006,   27,    0,
913,19891007,  109,    0,
913,19891008,   64,    0,
913,19891009,   19,    0,
913,19891010,   22,    0,
913,19891011,    7,    0,
913,19891012,    1,    0,
913,19891013,    0,    0,
913,19891014,   50,    0,
913,19891015,   50,    0,
913,19891016,    1,    0,
913,19891017,    1,    0,
913,19891018,    0,    0,
913,19891019,    1,    0,
913,19891020,   11,    0,
913,19891021,   49,    0,
913,19891022,    1,    0,
913,19891023,    0,    0,
913,19891024,    4,    0,
913,19891025,    1,    0,
913,19891026,    0,    0,
913,19891027,    0,    0,
913,19891028,    0,    0,
913,19891029,   27,    0,
913,19891030,  104,    0,
913,19891031,   48,    0,
913,19891101,   80,    0,
913,19891102,   21,    0,
913,19891103,   24,    0,
913,19891104,    1,    0,
913,19891105,   42,    0,
913,19891106,    3,    0,
913,19891107,    1,    0,
913,19891108,    0,    0,
913,19891109,   18,    0,
913,19891110,    1,    0,
913,19891111,   36,    0,
913,19891112,    1,    0,
913,19891113,    1,    0,
913,19891114,    0,    0,
913,19891115,    0,    0,
913,19891116,    0,    0,
913,19891117,    0,    0,
913,19891118,    0,    0,
913,19891119,    0,    0,
